country,designation,points,price,province,variety,winery,fill,
US,Estate,92,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Estate Bottled,92,27,California,Chardonnay,Talley,#91C5AA,
US,Nielson Vineyard,92,27,California,Chardonnay,Byron,#91C5AA,
US,Unoaked,92,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Arthur,92,27,Oregon,Chardonnay,Domaine Drouhin,#91C5AA,
US,Nielson Vineyard,92,27,California,Chardonnay,Byron,#91C5AA,
US,Reserve,92,27,California,Chardonnay,Concannon,#91C5AA,
US,Estate,92,27,California,Chardonnay,Gundlach Bundschu,#91C5AA,
US,Unoaked,92,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Unoaked,92,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Estate Bottled,92,27,California,Chardonnay,Talley,#91C5AA,
US,Estate Bottled,92,27,California,Chardonnay,Talley,#91C5AA,
US,Estate,92,27,Oregon,Chardonnay,The Eyrie Vineyards,#91C5AA,
US,Constance Haynes Vineyard,92,27,California,Chardonnay,Y Rousseau,#91C5AA,
US,Thompson Vineyard,92,27,California,Grenache,Jaffurs,#91C5AA,
US,Thompson Vineyard,92,27,California,Grenache,Jaffurs,#91C5AA,
US,Estate Grown,92,27,California,Pinot Noir,Gloria Ferrer,#91C5AA,
US,Tavola,92,27,Oregon,Pinot Noir,Ponzi,#91C5AA,
US,Estate Grown,92,27,California,Pinot Noir,Gloria Ferrer,#91C5AA,
US,Tavola,92,27,Oregon,Pinot Noir,Ponzi,#91C5AA,
US,Logan Sleepy Hollow Vineyard Estate Grown,92,27,California,Pinot Noir,Talbott,#91C5AA,
US,Batch 88 Starboard,92,27,California,Port,Quady,#91C5AA,
US,Rojo del Patron,92,27,California,Red Blend,Oso Libre,#91C5AA,
US,Black Tie Charlie,92,27,California,Red Blend,Prospect 772,#91C5AA,
US,Rhoneish,92,27,California,Rhone,Sidebar,#91C5AA,
US,Antsy Pants,92,27,Oregon,Riesling,Love & Squalor,#91C5AA,
US,Hyde Vineyards,92,27,California,Sauvignon,Selene,#91C5AA,
US,Brut Rosa,92,27,California,Sparkling Blend,Roederer Estate,#91C5AA,
US,Brut Rose,92,27,California,Sparkling Blend,Roederer Estate,#91C5AA,
US,Jack London Vineyard,92,27,California,Syrah,Kenwood,#91C5AA,
US,SLH Estate,92,27,California,Syrah,Hahn,#91C5AA,
US,SLH Estate,92,27,California,Syrah,Hahn,#91C5AA,
US,Jack London Vineyard,92,27,California,Syrah,Kenwood,#91C5AA,
US,Kiler Grove Vineyard,92,27,California,Ugni Blanc,Paix Sur Terre,#91C5AA,
US,Reserve Deaver Vineyard Old Vine,92,27,California,Zinfandel,Ironstone,#91C5AA,
US,Ciel du Cheval Vineyard,91,27,Washington,Bordeaux,:Nota Bene,#91C5AA,
US,Ascent,91,27,Washington,Cabernet,Cloudlift Cellars,#91C5AA,
US,Final-Final,91,27,Washington,Cabernet,Efeste,#91C5AA,
US,Estate,91,27,Washington,Cabernet,Gamache,#91C5AA,
US,Ascent,91,27,Washington,Cabernet,Cloudlift Cellars,#91C5AA,
US,Oakville Estate,91,27,California,Cabernet,Franciscan,#91C5AA,
US,Starmont,91,27,California,Cabernet,merryvale,#91C5AA,
US,Big Easy,91,27,Washington,Cabernet,Stevens,#91C5AA,
US,Final-Final,91,27,Washington,Cabernet,Efeste,#91C5AA,
US,Unwooded,91,27,California,Chardonnay,Cambria,#91C5AA,
US,Winemakers Series Heritage,91,27,California,Chardonnay,Edna Valley Vineyard,#91C5AA,
US,Unwooded,91,27,California,Chardonnay,Cambria,#91C5AA,
US,Winemakers Series Heritage,91,27,California,Chardonnay,Edna Valley Vineyard,#91C5AA,
US,Atavus Vineyard,91,27,Washington,Gewurztraminer,Analemma,#91C5AA,
US,Judge Family Vineyard,91,27,California,Grenache,Novy,#91C5AA,
US,Glenrose Vineyard,91,27,California,Grenache,Paix Sur Terre,#91C5AA,
US,Reserve,91,27,California,Grenache,Parducci,#91C5AA,
US,Paragon Vineyard,91,27,California,Gruner Veltliner,Baker & Brain,#91C5AA,
US,Dineen Vineyard,91,27,Washington,Malbec,Savage Grace,#91C5AA,
US,Barrel Select,91,27,Oregon,Malbec,Abacela,#91C5AA,
US,Dineen Vineyard,91,27,Washington,Malbec,Savage Grace,#91C5AA,
US,Dineen Vineyard,91,27,Washington,Malbec,Savage Grace,#91C5AA,
US,Estate Bottled,91,27,California,Merlot,Greenwood Ridge,#91C5AA,
US,Estate Bottled,91,27,California,Merlot,Greenwood Ridge,#91C5AA,
US,Backbone,91,27,Oregon,Pinot Gris,King Estate,#91C5AA,
US,Estate Grown,91,27,California,Pinot Noir,Gloria Ferrer,#91C5AA,
US,Estate Grown,91,27,California,Pinot Noir,Gloria Ferrer,#91C5AA,
US,SRH,91,27,California,Pinot Noir,Lafond,#91C5AA,
US,Bright Red Wine,91,27,California,Rhone,Municipal Winemakers,#91C5AA,
US,Cote de Madone,91,27,California,Rhone,Sarah's Vineyard,#91C5AA,
US,Cuvee Meline,91,27,Washington,Sauvignon,Lauren Ashton Cellars,#91C5AA,
US,Paradiso de maria,91,27,California,Sauvignon,Benziger,#91C5AA,
US,Brut Rose,91,27,California,Sparkling Blend,Roederer Estate,#91C5AA,
US,Mirabelle,91,27,California,Sparkling Blend,Schramsberg,#91C5AA,
US,Christensen Family Vineyard,91,27,California,Syrah,Novy,#91C5AA,
US,Christensen Vineyard,91,27,California,Syrah,Novy,#91C5AA,
US,Christensen Family Vineyard,91,27,California,Syrah,Novy,#91C5AA,
US,Wow Oui,91,27,California,White Blend,Imagery,#91C5AA,
US,Block 9 Reserve,91,27,California,Zinfandel,Ballentine,#91C5AA,
US,mudd West Vineyard,90,27,New York,Blaufrankisch,Channing Daughters,#91C5AA,
US,Mudd West Vineyard,90,27,New York,Blaufrankisch,Channing Daughters,#91C5AA,
US,Nalin,90,27,Washington,Bordeaux,Adamant Cellars,#91C5AA,
US,Nalin,90,27,Washington,Bordeaux,Adamant Cellars,#91C5AA,
US,Northville,90,27,New York,Bordeaux,Martha Clara,#91C5AA,
US,Nalin,90,27,Washington,Bordeaux,Adamant Cellars,#91C5AA,
US,Sagemoor Vineyard,90,27,Washington,Cabernet,Couvillion Winery,#91C5AA,
US,Obsidian Ridge Vineyard,90,27,California,Cabernet,Obsidian Ridge,#91C5AA,
US,Reserve,90,27,Washington,Cabernet,Goose Ridge,#91C5AA,
US,Sagemoor Vineyard,90,27,Washington,Cabernet,Couvillion Winery,#91C5AA,
US,Ben Hogan Tribute Series,90,27,California,Cabernet,JanKris,#91C5AA,
US,Brut Rosa,90,27,California,Champagne Blend,Pacific Echo,#91C5AA,
US,Brut Rosa,90,27,California,Champagne Blend,Roederer Estate,#91C5AA,
US,Estate,90,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Estate Vineyard,90,27,California,Chardonnay,Gundlach Bundschu,#91C5AA,
US,Dijon 76 Estate,90,27,Oregon,Chardonnay,Carabella,#91C5AA,
US,Estate,90,27,Oregon,Chardonnay,The Eyrie Vineyards,#91C5AA,
US,Dijon 76 Estate,90,27,Oregon,Chardonnay,Carabella,#91C5AA,
US,Estate Vineyard,90,27,California,Chardonnay,Gundlach Bundschu,#91C5AA,
US,Estate Vineyard,90,27,California,Chardonnay,Gundlach Bundschu,#91C5AA,
US,Unoaked,90,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Unoaked,90,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Unoaked,90,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Unoaked,90,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Small Lot,90,27,California,Chardonnay,Iron Hub,#91C5AA,
US,Small Lot,90,27,California,Chardonnay,Iron Hub,#91C5AA,
US,Reserve,90,27,New York,Chardonnay,Macari,#91C5AA,
US,Proprietor's Reserve Tudor Hills Vineyard,90,27,Washington,Chardonnay,Maryhill,#91C5AA,
US,Estate Grown,90,27,California,Chardonnay,Materra Cunat Family Vineyards,#91C5AA,
US,Highland,90,27,California,Chardonnay,Morgan,#91C5AA,
US,Sangiacomo Vineyard,90,27,California,Chardonnay,Sonoma-Loeb,#91C5AA,
US,Sangiacomo Vineyard,90,27,California,Chardonnay,Sonoma-Loeb,#91C5AA,
US,Estate Bottled,90,27,California,Chardonnay,Talley,#91C5AA,
US,Grenache 74,90,27,Oregon,Grenache,Cowhorn,#91C5AA,
US,Grenache 74,90,27,Oregon,Grenache,Cowhorn,#91C5AA,
US,Thompson Vineyard,90,27,California,Grenache,Jaffurs,#91C5AA,
US,L'Entente Blanc,90,27,Washington,Marsanne,Ott & murphy,#91C5AA,
US,L'Entente Blanc,90,27,Washington,Marsanne,Ott & Murphy,#91C5AA,
US,Destiny Ridge Vineyards,90,27,Washington,Merlot,Alexandria Nicole,#91C5AA,
US,Destiny Ridge Vineyards,90,27,Washington,Merlot,Alexandria Nicole,#91C5AA,
US,Cuvee Louis,90,27,California,Merlot,Beaucanon,#91C5AA,
US,Cuvee Louis,90,27,California,Merlot,Beaucanon,#91C5AA,
US,Naylor Vineyard,90,27,California,Petit,Cedarville Vineyard,#91C5AA,
US,Knoll Family Vineyard,90,27,California,Petite Sirah,m. Cosentino,#91C5AA,
US,mcNab Ranch,90,27,California,Petite Sirah,Benziger,#91C5AA,
US,Naylor Vineyard,90,27,California,Petite Sirah,Cedarville Vineyard,#91C5AA,
US,Lust,90,27,New York,Pinot Noir,Inspire moore,#91C5AA,
US,Signature Collection,90,27,Oregon,Pinot Noir,King Estate,#91C5AA,
US,Director's Cut,90,27,California,Pinot Noir,Francis Ford Coppola,#91C5AA,
US,Reserve,90,27,California,Pinot Noir,Frei Brothers,#91C5AA,
US,Estate Grown,90,27,California,Pinot Noir,Gloria Ferrer,#91C5AA,
US,Lust,90,27,New York,Pinot Noir,Inspire Moore,#91C5AA,
US,SRH,90,27,California,Pinot Noir,Lafond,#91C5AA,
US,Rose of,90,27,California,Pinot Noir,Mira,#91C5AA,
US,Deep River,90,27,Washington,Red Blend,Flying Trout,#91C5AA,
US,Red Field,90,27,California,Red Blend,Sidebar,#91C5AA,
US,M5,90,27,California,Rhone,Margerum,#91C5AA,
US,Estate Grown and Bottled Evergreen Lek Vineyard Dry,90,27,New York,Riesling,Keuka Lake Vineyards,#91C5AA,
US,Wow Oui,90,27,California,Sauvignon,Imagery,#91C5AA,
US,Lifeforce,90,27,New York,Sauvignon,Macari,#91C5AA,
US,Wow Oui,90,27,California,Sauvignon,Imagery,#91C5AA,
US,Reserve,90,27,California,Semillon,Concannon,#91C5AA,
US,Orsi Vineyard,90,27,California,Semillon,V. Sattui,#91C5AA,
US,Brut Rosa,90,27,California,Sparkling Blend,mirabelle,#91C5AA,
US,Mirabelle Brut,90,27,California,Sparkling Blend,Mirabelle,#91C5AA,
US,Judge Family Vineyard,90,27,California,Syrah,Novy,#91C5AA,
US,Bacchus Vineyard,90,27,Washington,Syrah,Barrister,#91C5AA,
US,Defiance Vineyard Estate,90,27,Washington,Syrah,Nefarious Cellars,#91C5AA,
US,montreux,90,27,Washington,Syrah,Des Voigne,#91C5AA,
US,Spilya Vineyard,90,27,Washington,Syrah,Tapteil Vineyard,#91C5AA,
US,Judge Family Vineyard,90,27,California,Syrah,Novy,#91C5AA,
US,Spilya Vineyard,90,27,Washington,Syrah,Tapteil Vineyard,#91C5AA,
US,Kiler Grove Vineyard,90,27,California,Ugni Blanc,Paix Sur Terre,#91C5AA,
US,Kiler Grove Vineyard,90,27,California,Ugni Blanc,Paix Sur Terre,#91C5AA,
US,Kiler Grove Vineyard,90,27,California,Ugni Blanc,Paix Sur Terre,#91C5AA,
US,Dessert Wine,90,27,Washington,Viognier,Chandler Reach,#91C5AA,
US,Dessert Wine,90,27,Washington,Viognier,Chandler Reach,#91C5AA,
US,White Burgundy,90,27,California,White Blend,Imagery,#91C5AA,
US,Scherrer Vineyard,90,27,California,Zinfandel,Greenwood Ridge,#91C5AA,
US,The Pines,90,27,Oregon,Zinfandel,Sineann,#91C5AA,
US,Scherrer Vineyard,90,27,California,Zinfandel,Greenwood Ridge,#91C5AA,
US,Scherrer Vineyards,90,27,California,Zinfandel,Greenwood Ridge,#91C5AA,
US,Dos Aguas,89,27,New York,Bordeaux,macari,#91C5AA,
US,Reserve,89,27,Washington,Cabernet,Columbia Crest,#91C5AA,
US,mountain Terraces,89,27,California,Cabernet,Audelssa Sonoma,#91C5AA,
US,Valley View Vineyard,89,27,California,Cabernet,Lucas & Lewellen,#91C5AA,
US,Reserve,89,27,Washington,Cabernet,Columbia Crest,#91C5AA,
US,Testa Vineyard Old Vine,89,27,California,Carignane,Horse & Plow,#91C5AA,
US,Blanc de Blancs,89,27,California,Champagne Blend,Pacific Echo,#91C5AA,
US,Bell mountain Estate,89,27,California,Chardonnay,medlock Ames,#91C5AA,
US,Fleur de Edna Winemaker Series,89,27,California,Chardonnay,Edna Valley Vineyard,#91C5AA,
US,merrillie,89,27,California,Chardonnay,Steven Kent,#91C5AA,
US,Rae's Vineyard,89,27,California,Chardonnay,Cambria,#91C5AA,
US,Ruxton Vineyard,89,27,California,Chardonnay,Fritz,#91C5AA,
US,Estate Selection,89,27,New York,Chardonnay,Wmlffer,#91C5AA,
US,Estate Grown,89,27,California,Chardonnay,Beauregard,#91C5AA,
US,Fleur de Edna Winemaker Series,89,27,California,Chardonnay,Edna Valley Vineyard,#91C5AA,
US,Ruxton Vineyard,89,27,California,Chardonnay,Fritz,#91C5AA,
US,Estate Reserve,89,27,New York,Chardonnay,Martha Clara,#91C5AA,
US,Premiere Reserve,89,27,California,Chardonnay,Navarro,#91C5AA,
US,Atavus Vineyard,89,27,Washington,Gewurztraminer,Analemma,#91C5AA,
US,Stepping Stones,89,27,California,Grenache,Prospect 772,#91C5AA,
US,Stepping Stones,89,27,California,Grenache,Prospect 772,#91C5AA,
US,Defiance Vineyard,89,27,Washington,Malbec,Nefarious Cellars,#91C5AA,
US,Defiance Vineyard,89,27,Washington,Malbec,Nefarious,#91C5AA,
US,Andy's Field,89,27,New York,Merlot,Gristina,#91C5AA,
US,Artz Vineyard,89,27,Washington,Merlot,Barrister,#91C5AA,
US,Estate Bottled,89,27,California,Merlot,Greenwood Ridge,#91C5AA,
US,Naylor Vineyard,89,27,California,Petite Sirah,Cedarville Vineyard,#91C5AA,
US,Andrea La Rue,89,27,California,Pinot Noir,Flocchini,#91C5AA,
US,Estate Grown and Bottled,89,27,California,Pinot Noir,Gloria Ferrer,#91C5AA,
US,SRH,89,27,California,Pinot Noir,Lafond,#91C5AA,
US,35th Anniversary,89,27,California,Pinot Noir,Acacia,#91C5AA,
US,Leidenfrost Vineyards,89,27,New York,Pinot Noir,Billsboro,#91C5AA,
US,Andrea La Rue,89,27,California,Pinot Noir,Flocchini,#91C5AA,
US,Estate Grown and Bottled,89,27,California,Pinot Noir,Gloria Ferrer,#91C5AA,
US,SRH,89,27,California,Pinot Noir,Lafond,#91C5AA,
US,Black Tie Charlie,89,27,California,Red Blend,Prospect 772,#91C5AA,
US,Black Beast,89,27,California,Red Blend,Naggiar,#91C5AA,
US,Black Tie Charlie,89,27,California,Red Blend,Prospect 772,#91C5AA,
US,MCS,89,27,California,Rhone,Municipal Winemakers,#91C5AA,
US,MCS,89,27,California,Rhone,Municipal Winemakers,#91C5AA,
US,Estate Grown and Bottled Evergreen Lek Vineyard Dry,89,27,New York,Riesling,Keuka Lake Vineyards,#91C5AA,
US,Bell Mountain Estate,89,27,California,Sauvignon,Medlock Ames,#91C5AA,
US,Bell Mountain Estate,89,27,California,Sauvignon,Medlock Ames,#91C5AA,
US,Novitiate Late Harvest,89,27,California,Syrah,Testarossa,#91C5AA,
US,Boushey Vineyard,89,27,Washington,Syrah,Ott & Murphy,#91C5AA,
US,Bien Nacido Vineyard,89,27,California,Viognier,Jaffurs,#91C5AA,
US,Bien Nacido Vineyard,89,27,California,Viognier,Jaffurs,#91C5AA,
US,East Block,89,27,California,Zinfandel,Solitary Cellars,#91C5AA,
US,Scherrer Vineyards,89,27,California,Zinfandel,Greenwood Ridge,#91C5AA,
US,Estate,89,27,California,Zinfandel,Miraflores,#91C5AA,
US,East Block,89,27,California,Zinfandel,Solitary Cellars,#91C5AA,
US,Reserve,88,27,California,Barbera,Fiddletown Cellars,#91C5AA,
US,Cuvee Meline,88,27,Washington,Bordeaux,Lauren Ashton Cellars,#91C5AA,
US,Melange,88,27,Virginia,Bordeaux,Narmada,#91C5AA,
US,Sruth Boushey Vineyard,88,27,Washington,Bordeaux,Telaya,#91C5AA,
US,Sruth Boushey Vineyard,88,27,Washington,Bordeaux,Telaya,#91C5AA,
US,Abbinare,88,27,Washington,Bordeaux,:Nota Bene,#91C5AA,
US,Sruth Boushey Vineyard,88,27,Washington,Bordeaux,Telaya,#91C5AA,
US,Reserve,88,27,California,Cabernet,Frei Brothers,#91C5AA,
US,Island Series,88,27,New York,Cabernet,Martha Clara,#91C5AA,
US,Island Series,88,27,New York,Cabernet,Martha Clara,#91C5AA,
US,Reserve,88,27,California,Cabernet,Vanderbilt,#91C5AA,
US,Lot Number 6,88,27,California,Cabernet,Q Collection,#91C5AA,
US,Heritage Winemaker Series,88,27,California,Chardonnay,Edna Valley Vineyard,#91C5AA,
US,Estate,88,27,Oregon,Chardonnay,The Eyrie Vineyards,#91C5AA,
US,Dijon Clone 76,88,27,Oregon,Chardonnay,Carabella,#91C5AA,
US,Heritage Winemaker Series,88,27,California,Chardonnay,Edna Valley Vineyard,#91C5AA,
US,Unoaked,88,27,California,Chardonnay,Iron Horse,#91C5AA,
US,Corby Vineyard,88,27,California,Chardonnay,Londer,#91C5AA,
US,Estate,88,27,Oregon,Chardonnay,The Eyrie Vineyards,#91C5AA,
US,Methven Familly Vineyards Cru,88,27,Oregon,Gamay,Division,#91C5AA,
US,Atavus Vineyard,88,27,Washington,Gewurztraminer,Analemma,#91C5AA,
US,Atavus Vineyard,88,27,Washington,Gewurztraminer,Analemma,#91C5AA,
US,Testa Vineyard Old Vine,88,27,California,Grenache,Horse & Plow,#91C5AA,
US,Testa Vineyard Old Vine,88,27,California,Grenache,Horse & Plow,#91C5AA,
US,Stepping Stones,88,27,California,Grenache,Prospect 772,#91C5AA,
US,Crimson Creek,88,27,California,Merlot,Pine Ridge,#91C5AA,
US,Estate Bottled,88,27,California,Merlot,Greenwood Ridge,#91C5AA,
US,Traditions,88,27,New York,Merlot,Belhurst,#91C5AA,
US,Estate Bottled,88,27,California,Merlot,Greenwood Ridge,#91C5AA,
US,Reserve,88,27,California,Merlot,Vanderbilt,#91C5AA,
US,SRH,88,27,California,Pinot Noir,Lafond,#91C5AA,
US,Winery Lake,88,27,California,Pinot Noir,Sterling,#91C5AA,
US,Lia's Vineyard,88,27,Oregon,Pinot Noir,Longplay,#91C5AA,
US,Signature Collection,88,27,Oregon,Pinot Noir,King Estate,#91C5AA,
US,Three Vineyard,88,27,Oregon,Pinot Noir,Chehalem,#91C5AA,
US,Estate Grown,88,27,Oregon,Pinot Noir,Benton-Lane,#91C5AA,
US,Three Vineyard,88,27,Oregon,Pinot Noir,Chehalem,#91C5AA,
US,Signature Collection,88,27,Oregon,Pinot Noir,King Estate,#91C5AA,
US,Lia's Vineyard,88,27,Oregon,Pinot Noir,Longplay,#91C5AA,
US,Lia's Vineyard,88,27,Oregon,Pinot Noir,Longplay,#91C5AA,
US,Estate,88,27,California,Pinot Noir,Peter Cellars,#91C5AA,
US,Farmer mickey's Limited Edition,88,27,California,Red Blend,Four Sisters Ranch,#91C5AA,
US,Venti Due Anni,88,27,California,Red Blend,Castoro Cellars,#91C5AA,
US,Deep River Red,88,27,Washington,Red Blend,Flying Trout,#91C5AA,
US,mystique,88,27,Washington,Red Blend,Ott & murphy,#91C5AA,
US,Star,88,27,Washington,Red Blend,Baer,#91C5AA,
US,Star,88,27,Washington,Red Blend,Baer,#91C5AA,
US,Deep River Red,88,27,Washington,Red Blend,Flying Trout,#91C5AA,
US,Farmer Mickey's Limited Edition,88,27,California,Red Blend,Four Sisters Ranch,#91C5AA,
US,Cmtes de Tablas Blanc,88,27,California,Rhmne,Tablas Creek,#91C5AA,
US,Boushey Vineyard L'Entente Blanc,88,27,Washington,Rhmne,Ott & murphy,#91C5AA,
US,Boushey Vineyard L'Entente Blanc,88,27,Washington,Rhone,Ott & Murphy,#91C5AA,
US,Heritage,88,27,California,Rhone,San Antonio,#91C5AA,
US,Cotes de Tablas Blanc,88,27,California,Rhone,Tablas Creek,#91C5AA,
US,Cotes de Tablas Blanc,88,27,California,Rhone,Tablas Creek,#91C5AA,
US,Hobbit Hollow Vineyard,88,27,New York,Riesling,Heart & Hands,#91C5AA,
US,Barrel Select,88,27,New York,Riesling,Domaine LeSeurre,#91C5AA,
US,Hobbit Hollow Vineyard,88,27,New York,Riesling,Heart & Hands,#91C5AA,
US,Dianthus,88,27,California,Rosa,Tablas Creek,#91C5AA,
US,Lucio's Block,88,27,California,Sangiovese,Field Stone,#91C5AA,
US,Migratus,88,27,New York,Sauvignon,Saltbird,#91C5AA,
US,Migratus,88,27,New York,Sauvignon,Saltbird,#91C5AA,
US,Hyde Vineyards,88,27,California,Sauvignon,Selene,#91C5AA,
US,Complesso,88,27,California,Sauvignon,Zoetic Wines,#91C5AA,
US,Brut,88,27,California,Sparkling Blend,Domaine Carneros,#91C5AA,
US,mirabelle Brut Rosa,88,27,California,Sparkling Blend,Schramsberg,#91C5AA,
US,Vintage Brut,88,27,Oregon,Sparkling Blend,Argyle,#91C5AA,
US,Cuvee Brut,88,27,New York,Sparkling Blend,Hermann J. Wiemer,#91C5AA,
US,Mirabelle Brut Rose,88,27,California,Sparkling Blend,Schramsberg,#91C5AA,
US,Mirabelle Brut Rose,88,27,California,Sparkling Blend,Schramsberg,#91C5AA,
US,Mirabelle Brut Rose,88,27,California,Sparkling Blend,Schramsberg,#91C5AA,
US,Tharmse Vineyards,88,27,California,Syrah,martin Ranch,#91C5AA,
US,Defiance Vineyard Estate,88,27,Washington,Syrah,Nefarious Cellars,#91C5AA,
US,Lick my Lips,88,27,Washington,Syrah,Page Cellars,#91C5AA,
US,Red Willow Vineyard,88,27,Washington,Syrah,Columbia Winery,#91C5AA,
US,The Dungeon,88,27,Washington,Syrah,Cuillin Hills,#91C5AA,
US,Defiance Vineyard Estate,88,27,Washington,Syrah,Nefarious,#91C5AA,
US,Coryelle Fields Vineyard,88,27,California,Syrah,Tin Barn,#91C5AA,
US,Estate,88,27,California,Vermentino,Tablas Creek,#91C5AA,
US,Estate,88,27,California,Vermentino,Tablas Creek,#91C5AA,
US,Estate,88,27,Oregon,Viognier,Folin Cellars,#91C5AA,
US,Estate,88,27,Oregon,Viognier,Folin Cellars,#91C5AA,
US,Prayer Rock Vineyards Noah's & Jezreel Bloc,88,27,Oregon,Viognier,Reustle,#91C5AA,
US,Cuccio,88,27,California,Zinfandel,Pech merle,#91C5AA,
US,Rhodes Vineyard,88,27,California,Zinfandel,Consilience,#91C5AA,
US,Stonetree Vineyard,88,27,Washington,Zinfandel,Two Vintners,#91C5AA,
US,Rhodes Vineyard,88,27,California,Zinfandel,Consilience,#91C5AA,
US,Cuccio,88,27,California,Zinfandel,Pech Merle,#91C5AA,
US,Rumpelstiltzin Old Vine,88,27,California,Zinfandel,The Dancing Fox,#91C5AA,
US,Three Vine,87,27,California,Bordeaux,Eco Terreno,#91C5AA,
US,Barrel Racer,87,27,Washington,Bordeaux,Tucannon,#91C5AA,
US,Reserve,87,27,Washington,Cabernet,Columbia Crest,#91C5AA,
US,Reserve,87,27,California,Cabernet,Frei Brothers,#91C5AA,
US,Reserve,87,27,California,Cabernet,Frei Brothers,#91C5AA,
US,Lanza Family,87,27,California,Cabernet,Wooden Valley,#91C5AA,
US,Alouette,87,27,Virginia,Cabernet,Three Fox,#91C5AA,
US,Contento Vineyard Select,87,27,California,Cabernet,Brutocao,#91C5AA,
US,Reserve,87,27,Washington,Cabernet,Columbia Crest,#91C5AA,
US,Pierre mcKinley Springs Vineyard,87,27,Washington,Cabernet,Domaine Pouillon,#91C5AA,
US,Avant Garde Seven Hills Vineyard,87,27,Washington,Carmenere,Nodland,#91C5AA,
US,Estate,87,27,California,Charbono,Paskett,#91C5AA,
US,Oak Trial,87,27,California,Chardonnay,Cambria,#91C5AA,
US,Reserve,87,27,California,Chardonnay,Benziger,#91C5AA,
US,Reserve,87,27,California,Chardonnay,Firestone,#91C5AA,
US,Reserve,87,27,California,Chardonnay,Sonoma-Loeb,#91C5AA,
US,Barrel Select,87,27,New York,Chardonnay,Domaine LeSeurre,#91C5AA,
US,Reserve,87,27,California,Chardonnay,Firestone,#91C5AA,
US,Reserve,87,27,California,Chardonnay,Sonoma-Loeb,#91C5AA,
US,Conley Vineyard,87,27,California,Grenache,Frick,#91C5AA,
US,Hebron Bloc,87,27,Oregon,Grenache,Reustle,#91C5AA,
US,Conley Vineyard,87,27,California,Grenache,Frick,#91C5AA,
US,Hebron Bloc,87,27,Oregon,Grenache,Reustle,#91C5AA,
US,Traditions,87,27,New York,Merlot,Belhurst,#91C5AA,
